interpolation,generation,individual,AU,expression,score
3,9,22,"[0.19952499894785947, 0.9690035915796915, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.4100378260122727, 0.1985327870468201]","[0.005594307091087103, 0.00024671776918694377, 0.2869691848754883, 0.000245989445829764, 0.7029880881309509, 0.00016357841377612203, 0.0037920575123280287]",0.7729740717264082
3,9,23,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.6874666810594418, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.0034980459604412317, 0.0009619539487175643, 0.026488719508051872, 0.8831310272216797, 0.053655222058296204, 0.002317234640941024, 0.029947742819786072]",0.47038115525279955
3,9,24,"[0.26882301512645856, 0.4579799046069576, 0.29854066735585605, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 1.912470072681334, 0.3071239040634577, 0.8118262772579196, 0.6125728524785901, 0.23056394948581826, 0.24060393307322447, 0.4100378260122727, 0.5648316450009309]","[3.025175647053402e-05, 8.73159478942398e-06, 2.711729030124843e-05, 0.9997205138206482, 0.00011424114200053737, 1.6542073353775777e-05, 8.24719390948303e-05]",0.2705055212178208
3,9,25,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.04115913435816765, 0.006491006817668676, 0.007638023234903812, 0.7149954438209534, 0.21993237733840942, 0.0016620471142232418, 0.008121985010802746]",0.7330100199633982
3,9,26,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.061536415716845205, 0.42823014082606214, 0.9427222276968864]","[0.0001946417905855924, 4.75482338515576e-05, 0.008628875017166138, 0.0001265349710593, 0.9869688153266907, 6.200253119459376e-05, 0.003971620462834835]",0.488982646284881
3,9,27,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.605998793488322, 0.46262235480907254, 0.7374188107419245, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.4305022753441581, 0.8115544940723374, 0.08106839713091607, 0.9427222276968864]","[0.018210502341389656, 0.004242440685629845, 0.005199335049837828, 0.8922826647758484, 0.07506062090396881, 0.0005539901903830469, 0.0044504981487989426]",0.4725828122528358
3,9,28,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.22666943857484756, 0.9427222276968864]","[0.051807016134262085, 0.007664525881409645, 0.009090589359402657, 0.42934367060661316, 0.49238988757133484, 0.0016090405406430364, 0.008095360361039639]",0.9161998911825697
3,9,29,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.0016438976163044572, 0.000661495141685009, 0.04083825275301933, 0.8764452934265137, 0.04026515409350395, 0.0019384778570383787, 0.038207314908504486]",0.4721600650027449
3,10,0,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.4517158523177822, 0.6581283757741042, 0.7955305438628542]","[0.0016995182959362864, 0.0012150844559073448, 0.1362484246492386, 0.22124509513378143, 0.5409011840820312, 0.0021366477012634277, 0.09655408561229706]",0.9212284437379658
3,10,1,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.0033279370982199907, 0.005120322573930025, 0.02276585064828396, 0.0009437151602469385, 0.9675036668777466, 0.00017203392053488642, 0.00016638438683003187]",0.5183868075729929
3,10,2,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.605998793488322, 0.706291209341953, 0.008896188728289012, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.3540752517733309, 0.08295337743828818, 0.42823014082606214, 0.5737339679262154]","[0.0001870224514277652, 9.080857125809416e-05, 0.0004733640525955707, 0.9936004877090454, 0.004527012351900339, 0.00011537678801687434, 0.0010059168562293053]",0.2827823416144246
3,10,3,"[0.1021166186015714, 0.7983053301628953, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.42823014082606214, 0.1985327870468201]","[0.009988892823457718, 0.0003283212427049875, 0.24673160910606384, 0.00026949646417051554, 0.7400926947593689, 0.0001597117370693013, 0.0024293411988765]",0.7562044850800336
3,10,4,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.08106839713091607, 0.1985327870468201]","[0.00010585747077129781, 4.430354238138534e-05, 0.0033227393869310617, 7.811836985638365e-05, 0.9954296350479126, 3.841142461169511e-05, 0.0009808818576857448]",0.47686983599892696
3,10,5,"[0.1021166186015714, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.016612233594059944, 0.003970196470618248, 0.010520102456212044, 0.4063794016838074, 0.5567672848701477, 0.000657331314869225, 0.005093347746878862]",0.8945316001155297
3,10,6,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.04115913435816765, 0.006491006817668676, 0.007638023234903812, 0.7149954438209534, 0.21993237733840942, 0.0016620471142232418, 0.008121985010802746]",0.7330100199633982
3,10,7,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.42823014082606214, 0.1985327870468201]","[0.0013062574435025454, 0.0010399807943031192, 0.07007007300853729, 0.7554212212562561, 0.11765411496162415, 0.003070241305977106, 0.0514381006360054]",0.6538549370334726
3,10,8,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.3540752517733309, 0.8115544940723374, 0.4100378260122727, 0.1985327870468201]","[0.006200788076967001, 0.0006941152969375253, 0.002518779831007123, 0.9704656600952148, 0.01827981323003769, 0.0005269211833365262, 0.0013138664653524756]",0.32820604509690243
3,10,9,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.0020373722072690725, 0.0019390672678127885, 0.010703456588089466, 0.3586696684360504, 0.5984755754470825, 0.0017904542619362473, 0.026384444907307625]",0.8814398279648528
3,10,10,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.08106839713091607, 0.1985327870468201]","[0.0006021977169439197, 0.00028392591048032045, 0.0011828441638499498, 0.9293601512908936, 0.02198280580341816, 0.0009367630118504167, 0.045651376247406006]",0.37963604955661345
3,10,11,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.004448094364144506, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.9427222276968864]","[0.041646163910627365, 0.0024551257956773043, 0.004137244541198015, 0.9116829037666321, 0.03582920506596565, 0.0011531077325344086, 0.0030962086748331785]",0.42976855716832685
3,10,12,"[0.0510583093007857, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.08106839713091607, 0.1985327870468201]","[0.0027055598329752684, 0.00235162116587162, 0.0026938593946397305, 0.6064662337303162, 0.38150057196617126, 0.0006699525401927531, 0.0036122414749115705]",0.8278623822571876
3,10,13,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.23056394948581826, 0.24060393307322447, 0.4100378260122727, 0.1985327870468201]","[0.0012071533128619194, 0.0004322089662309736, 0.001704860245808959, 0.9575200080871582, 0.03676525875926018, 0.00031536968890577555, 0.0020550922490656376]",0.3568838937099428
3,10,14,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.4517158523177822, 0.6581283757741042, 0.7955305438628542]","[0.0016995182959362864, 0.0012150844559073448, 0.1362484246492386, 0.22124509513378143, 0.5409011840820312, 0.0021366477012634277, 0.09655408561229706]",0.9212284437379658
3,10,15,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.6581283757741042, 0.7955305438628542]","[0.0009837059769779444, 0.00017241410387214273, 0.23577535152435303, 0.002367892535403371, 0.3462119400501251, 0.001842798781581223, 0.41264593601226807]",0.697354518008249
3,10,16,"[0.26882301512645856, 0.4579799046069576, 0.29854066735585605, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 1.912470072681334, 0.3071239040634577, 0.8118262772579196, 0.6125728524785901, 0.23056394948581826, 0.8115544940723374, 0.22666943857484756, 0.9427222276968864]","[6.09311719017569e-05, 1.1620249097177293e-05, 4.210448241792619e-05, 0.9995796084403992, 0.00012853964290115982, 3.1568979466101155e-05, 0.0001456665777368471]",0.2707323730722092
3,10,17,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.5737339679262154]","[0.0017010010778903961, 0.0005908062448725104, 0.028769079595804214, 0.9047848582267761, 0.03430074825882912, 0.0014541464624926448, 0.028399433940649033]",0.43104782001748465
3,10,18,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.08106839713091607, 0.1985327870468201]","[0.00010585747077129781, 4.430354238138534e-05, 0.0033227393869310617, 7.811836985638365e-05, 0.9954296350479126, 3.841142461169511e-05, 0.0009808818576857448]",0.47686983599892696
3,10,19,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.6874666810594418, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.0034980459604412317, 0.0009619539487175643, 0.026488719508051872, 0.8831310272216797, 0.053655222058296204, 0.002317234640941024, 0.029947742819786072]",0.47038115525279955
3,10,20,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.4517158523177822, 0.6581283757741042, 0.7955305438628542]","[0.0016995182959362864, 0.0012150844559073448, 0.1362484246492386, 0.22124509513378143, 0.5409011840820312, 0.0021366477012634277, 0.09655408561229706]",0.9212284437379658
3,10,21,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.0016438976163044572, 0.000661495141685009, 0.04083825275301933, 0.8764452934265137, 0.04026515409350395, 0.0019384778570383787, 0.038207314908504486]",0.4721600650027449
3,10,22,"[0.1021166186015714, 0.7983053301628953, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.005612723529338837, 0.00023412711743731052, 0.2021489292383194, 0.00022228099987842143, 0.788133978843689, 0.00013433434651233256, 0.003513672621920705]",0.7216818837509806
3,10,23,"[0.26882301512645856, 0.4579799046069576, 0.29854066735585605, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 1.912470072681334, 0.3071239040634577, 0.8118262772579196, 0.6125728524785901, 0.23056394948581826, 0.24060393307322447, 0.4100378260122727, 0.5648316450009309]","[3.025175647053402e-05, 8.73159478942398e-06, 2.711729030124843e-05, 0.9997205138206482, 0.00011424114200053737, 1.6542073353775777e-05, 8.24719390948303e-05]",0.2705055212178208
3,10,24,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.9427222276968864]","[0.06364288181066513, 0.0081997811794281, 0.009258188307285309, 0.528558075428009, 0.37879201769828796, 0.001808859989978373, 0.009740263223648071]",0.8921703441210957
3,10,25,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.5364794458257997, 0.2962304567969204, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.001140758628025651, 0.0005524767329916358, 0.05719374865293503, 0.8889845013618469, 0.025247449055314064, 0.002336477395147085, 0.024544570595026016]",0.4521109591102962
3,10,26,"[0.1021166186015714, 0.7983053301628953, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.005612723529338837, 0.00023412711743731052, 0.2021489292383194, 0.00022228099987842143, 0.788133978843689, 0.00013433434651233256, 0.003513672621920705]",0.7216818837509806
3,10,27,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.1985327870468201]","[0.0016438976163044572, 0.000661495141685009, 0.04083825275301933, 0.8764452934265137, 0.04026515409350395, 0.0019384778570383787, 0.038207314908504486]",0.4721600650027449
3,10,28,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 1.003968089715036, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.16590675487657636, 0.42823014082606214, 0.5737339679262154]","[0.0035651179496198893, 0.0035590187180787325, 0.0046399920247495174, 0.16314877569675446, 0.8215892910957336, 0.0004577077634166926, 0.003040190553292632]",0.7267598975686302
3,10,29,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.9427222276968864]","[0.06364288181066513, 0.0081997811794281, 0.009258188307285309, 0.528558075428009, 0.37879201769828796, 0.001808859989978373, 0.009740263223648071]",0.8921703441210957
3,11,0,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.4517158523177822, 0.6581283757741042, 0.7955305438628542]","[0.0016995182959362864, 0.0012150844559073448, 0.1362484246492386, 0.22124509513378143, 0.5409011840820312, 0.0021366477012634277, 0.09655408561229706]",0.9212284437379658
3,11,1,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.3540752517733309, 0.24060393307322447, 0.4100378260122727, 0.1985327870468201]","[0.0007812664844095707, 0.000316157762426883, 0.0012712585739791393, 0.9733865261077881, 0.022272402420639992, 0.00026086613070219755, 0.0017115956870839]",0.32468813446441924
3,11,2,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.4517158523177822, 0.08106839713091607, 0.1985327870468201]","[0.002632609335705638, 0.0008380457875318825, 0.04013692960143089, 0.8336325883865356, 0.07991979271173477, 0.0018742847023531795, 0.04096575453877449]",0.5465924250304788
3,11,3,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.0136255444003337, 0.16590675487657636, 0.6581283757741042, 0.7955305438628542]","[0.00132566480897367, 0.000939216697588563, 0.1549673229455948, 0.26223862171173096, 0.35430124402046204, 0.0027609537355601788, 0.2234668731689453]",0.9050403201479698
3,11,4,"[0.1021166186015714, 0.39915266508144764, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.23056394948581826, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.0030956335831433535, 0.0018009744817391038, 0.004131331108510494, 0.7640285491943359, 0.21938468515872955, 0.0005631342064589262, 0.006995657924562693]",0.674867248751025
3,11,5,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.9427222276968864]","[0.06364288181066513, 0.0081997811794281, 0.009258188307285309, 0.528558075428009, 0.37879201769828796, 0.001808859989978373, 0.009740263223648071]",0.8921703441210957
3,11,6,"[0.1021166186015714, 0.7983053301628953, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.005612723529338837, 0.00023412711743731052, 0.2021489292383194, 0.00022228099987842143, 0.788133978843689, 0.00013433434651233256, 0.003513672621920705]",0.7216818837509806
3,11,7,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.08106839713091607, 0.7955305438628542]","[0.06107639521360397, 0.007917645387351513, 0.008895227685570717, 0.5330944061279297, 0.3772311508655548, 0.0018702578963711858, 0.009914946742355824]",0.8891632822307814
3,11,8,"[0.1021166186015714, 0.7983053301628953, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.42823014082606214, 0.9427222276968864]","[0.005612723529338837, 0.00023412711743731052, 0.2021489292383194, 0.00022228099987842143, 0.788133978843689, 0.00013433434651233256, 0.003513672621920705]",0.7216818837509806
3,11,9,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.3520485114048435, 0.501984044857518, 0.7082310669672498, 0.706291209341953, 0.004448094364144506, 0.6874666810594418, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.16590675487657636, 0.08106839713091607, 0.9427222276968864]","[0.053792230784893036, 0.005647168029099703, 0.007473238743841648, 0.666285514831543, 0.25394967198371887, 0.0009170100674964488, 0.011935170739889145]",0.7858857780174813
3,11,10,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.45212338275002967, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.3540752517733309, 0.8115544940723374, 0.42823014082606214, 0.1985327870468201]","[0.0013062574435025454, 0.0010399807943031192, 0.07007007300853729, 0.7554212212562561, 0.11765411496162415, 0.003070241305977106, 0.0514381006360054]",0.6538549370334726
3,11,11,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.08106839713091607, 0.1985327870468201]","[0.0006021977169439197, 0.00028392591048032045, 0.0011828441638499498, 0.9293601512908936, 0.02198280580341816, 0.0009367630118504167, 0.045651376247406006]",0.37963604955661345
3,11,12,"[0.36581999043554236, 0.5575698212325577, 0.6352052034529976, 0.3711995939306507, 0.03568355179794758, 0.9042467655000593, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.008896188728289012, 0.9819924318633335, 0.7062186163588263, 0.6941512066269077, 0.0136255444003337, 0.4517158523177822, 0.6581283757741042, 0.7955305438628542]","[0.001657655113376677, 0.001256365911103785, 0.11825689673423767, 0.16988761723041534, 0.6526188850402832, 0.0017909061862155795, 0.054531652480363846]",0.8702543591418743
3,11,13,"[0.1021166186015714, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.008813822489751932, 0.3134463959242515, 0.706291209341953, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.9666494706022928, 0.0136255444003337, 0.16590675487657636, 0.08106839713091607, 0.1985327870468201]","[0.0006021977169439197, 0.00028392591048032045, 0.0011828441638499498, 0.9293601512908936, 0.02198280580341816, 0.0009367630118504167, 0.045651376247406006]",0.37963604955661345
3,11,14,"[0.36581999043554236, 0.39915266508144764, 0.8015494862036311, 0.5364794458257997, 0.2962304567969204, 0.04198450047418523, 0.5314371399075746, 0.06866125615912844, 0.11940057097965295, 0.004514387019220911, 0.6874666810594418, 0.18128418742733743, 0.6941512066269077, 0.23056394948581826, 0.4517158523177822, 0.6581283757741042, 0.7955305438628542]","[0.0003304726560600102, 0.0002938485995400697, 0.006566611118614674, 7.255459058796987e-05, 0.992620587348938, 3.905141420545988e-05, 7.684808224439621e-05]",0.48155987707885406
