interpolation,generation,individual,AU,expression,score
4,10,18,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.47206262617394695, 0.7411267786346004, 0.10484416817521491, 0.23003774699782364, 0.4803130075889681, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.960091081815152]","[0.0003019816358573735, 0.00045924438745714724, 0.0042510568164289, 0.05680651590228081, 0.9307116866111755, 0.0005104231531731784, 0.006958977784961462]",-0.7559052535249926
4,10,19,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.06485559517264716, 0.33943475479554097, 0.8277176483354544, 0.5996722153338142, 0.46467748578924395, 0.5027194033429889, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[2.6277757569914684e-05, 1.483155028836336e-05, 6.159078475320712e-05, 0.9992102384567261, 0.0001073887906386517, 9.838839469011873e-05, 0.00048122304724529386]",0.9999991187845348
4,10,20,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.23003774699782364, 0.4803130075889681, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.960091081815152]","[8.391485607717186e-05, 9.050509106600657e-05, 0.00039443260175175965, 0.9880781769752502, 0.004777573514729738, 0.00023999456607270986, 0.006335349753499031]",0.9997946798632351
4,10,21,"[0.15032365688726534, 0.22230583148006533, 0.8452343238941202, 0.009922057245509208, 0.9991125961597196, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.2793525864574661, 0.6504315375005039, 0.5219737927368393, 0.7969640738320242, 0.5380581533008081, 0.7070072932802042, 0.6863875483304518, 0.22448292218109167, 0.009325546912073435]","[0.007497786078602076, 0.0008824168471619487, 0.008016136474907398, 0.900936484336853, 0.036065343767404556, 0.0006980964681133628, 0.0459037609398365]",0.9866568143367389
4,10,22,"[0.38921952592794196, 0.5573935203898864, 0.7191512798725627, 0.9461526684615165, 0.9183827193233355, 0.6248445866992994, 0.3649063528752269, 0.8070319563252691, 0.020648852382559313, 0.8526846224009963, 0.3055439820686445, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.19483055202565014, 0.5137095237942216, 0.5546980453544071]","[3.716677747434005e-05, 1.686322138994001e-05, 7.356721471296623e-05, 0.9993859529495239, 0.00012225478712935, 6.402390863513574e-05, 0.00030024879379197955]",0.9999995066737151
4,10,23,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.5137095237942216, 0.009325546912073435]","[2.82728869933635e-05, 1.3835053323418833e-05, 3.419868153287098e-05, 0.9993810653686523, 0.00014532727072946727, 6.276372005231678e-05, 0.0003344081633258611]",0.9999994778714876
4,10,24,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.06485559517264716, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.5027194033429889, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[3.17597841785755e-05, 2.286055860167835e-05, 9.241359657607973e-05, 0.9981112480163574, 0.00020978656539227813, 0.0001464542147004977, 0.0013853944838047028]",0.9999944377672666
4,10,25,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.8890340756094319, 0.27374592628155003, 0.6929362293496553, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[0.0001644759176997468, 4.380642349133268e-05, 6.80700468365103e-05, 0.9964075684547424, 0.00021642190404236317, 0.00010760056466097012, 0.0029919890221208334]",0.9999780504161006
4,10,26,"[0.10152371864761944, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.9633421642696116, 0.45531191938386784, 0.42041285185416166, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[9.27911460166797e-05, 4.836328298551962e-05, 0.00015282051754184067, 0.9958798885345459, 0.00045310150017030537, 0.00016853307897690684, 0.003204404143616557]",0.999972488467914
4,10,27,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[5.271937698125839e-05, 1.9422084733378142e-05, 6.222670344868675e-05, 0.9986565113067627, 0.00018053263192996383, 9.550371032673866e-05, 0.0009331597830168903]",0.9999972755092479
4,10,28,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.4952145784263513, 0.8890340756094319, 0.27374592628155003, 0.6929362293496553, 0.19483055202565014, 0.5137095237942216, 0.009325546912073435]","[9.258139471057802e-05, 2.679645513126161e-05, 4.166845974395983e-05, 0.9986750483512878, 0.00014855852350592613, 5.9882419009227306e-05, 0.0009553404524922371]",0.9999972951465842
4,10,29,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.9897457352490164e-05, 1.0223243407381233e-05, 1.8959593944600783e-05, 0.999809205532074, 2.9452950911945663e-05, 4.179896859568544e-05, 6.040276275598444e-05]",0.9999999559765083
4,11,0,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.0966703232261352e-05, 8.140469617501367e-06, 1.3289730304677505e-05, 0.9998469352722168, 1.4735130207554903e-05, 6.632456643274054e-05, 2.9503147743525915e-05]",0.9999999704021943
4,11,1,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.0966703232261352e-05, 8.140469617501367e-06, 1.3289730304677505e-05, 0.9998469352722168, 1.4735130207554903e-05, 6.632456643274054e-05, 2.9503147743525915e-05]",0.9999999704021943
4,11,2,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.8285067069327566, 0.045562005479987344, 0.7489285299419304, 0.655466463931027, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[5.757837789133191e-05, 1.3377476534515154e-05, 3.670037040137686e-05, 0.9992954730987549, 5.45154107385315e-05, 7.918477058410645e-05, 0.00046304016723297536]",0.9999992751523474
4,11,3,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.06485559517264716, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.5027194033429889, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[3.17597841785755e-05, 2.286055860167835e-05, 9.241359657607973e-05, 0.9981112480163574, 0.00020978656539227813, 0.0001464542147004977, 0.0013853944838047028]",0.9999944377672666
4,11,4,"[0.15032365688726534, 0.22230583148006533, 0.8452343238941202, 0.009922057245509208, 0.9991125961597196, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.633872125842971, 0.5890719883970166, 0.34417257545268376]","[4.1449671698501334e-05, 2.009173113037832e-05, 8.65006513777189e-05, 0.999461829662323, 0.00011425689444877207, 0.00010503768135095015, 0.00017073053459171206]",0.9999996475321041
4,11,5,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.9897457352490164e-05, 1.0223243407381233e-05, 1.8959593944600783e-05, 0.999809205532074, 2.9452950911945663e-05, 4.179896859568544e-05, 6.040276275598444e-05]",0.9999999559765083
4,11,6,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.7070072932802042, 0.9882595568117495, 0.5890719883970166, 0.009325546912073435]","[4.229923433740623e-05, 1.638033427298069e-05, 2.9538638045778498e-05, 0.999670147895813, 8.430928573943675e-05, 4.608172821463086e-05, 0.00011135396925965324]",0.9999998666362299
4,11,7,"[0.10152371864761944, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.9633421642696116, 0.6248445866992994, 0.3649063528752269, 0.8070319563252691, 0.020648852382559313, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.5137095237942216, 0.009325546912073435]","[3.906393612851389e-05, 1.4934069440641906e-05, 5.926264566369355e-05, 0.9995076656341553, 7.272140646819025e-05, 0.00016159049118869007, 0.00014475942589342594]",0.9999996999906123
4,11,8,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.045562005479987344, 0.7489285299419304, 0.655466463931027, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[6.80822049616836e-05, 1.8141432519769296e-05, 3.792002098634839e-05, 0.9995065927505493, 8.097932732198387e-05, 7.123204704839736e-05, 0.00021695448958780617]",0.9999996914461534
4,11,9,"[0.10152371864761944, 0.8614430476904255, 0.6163134499387801, 0.884112766213607, 0.7411267786346004, 0.42796192299532987, 0.42041285185416166, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.6863875483304518, 0.22448292218109167, 0.009325546912073435]","[0.0004480644129216671, 0.0001414909929735586, 0.0012970961397513747, 0.992460310459137, 0.0015463175950571895, 0.00036772177554666996, 0.0037389318458735943]",0.9999247439130553
4,11,10,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.23003774699782364, 0.4803130075889681, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[6.723047408740968e-05, 5.986403994029388e-05, 0.0002966305473819375, 0.9936590790748596, 0.0013500049244612455, 0.00022455130238085985, 0.004342618398368359]",0.9999389653573623
4,11,11,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.06485559517264716, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.5027194033429889, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[3.17597841785755e-05, 2.286055860167835e-05, 9.241359657607973e-05, 0.9981112480163574, 0.00020978656539227813, 0.0001464542147004977, 0.0013853944838047028]",0.9999944377672666
4,11,12,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.7969640738320242, 0.5380581533008081, 0.016609605357839508, 0.633872125842971, 0.5890719883970166, 0.960091081815152]","[0.000163251519552432, 4.128176442463882e-05, 0.00010650967305991799, 0.9983240962028503, 0.0002169327053707093, 9.756033978192136e-05, 0.0010503034573048353]",0.9999959919317386
4,11,13,"[0.15032365688726534, 0.22230583148006533, 0.8452343238941202, 0.009922057245509208, 0.9991125961597196, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.2793525864574661, 0.6504315375005039, 0.5219737927368393, 0.7969640738320242, 0.5380581533008081, 0.7070072932802042, 0.6863875483304518, 0.22448292218109167, 0.009325546912073435]","[0.007497786078602076, 0.0008824168471619487, 0.008016136474907398, 0.900936484336853, 0.036065343767404556, 0.0006980964681133628, 0.0459037609398365]",0.9866568143367389
4,11,14,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.18643747520525833, 0.9727050513005377, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.045562005479987344, 0.7489285299419304, 0.655466463931027, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.8875936550321057e-05, 1.1921370969503187e-05, 2.0387660697451793e-05, 0.9996265172958374, 3.126848969259299e-05, 0.0002143289166269824, 6.674823089269921e-05]",0.9999998077491449
4,11,15,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[9.881455480353907e-05, 3.8007314287824556e-05, 7.620541873620823e-05, 0.9975878000259399, 0.0003270826709922403, 0.00011684813944157213, 0.001755278091877699]",0.999990962637406
4,11,16,"[0.38921952592794196, 0.5573935203898864, 0.7191512798725627, 0.9461526684615165, 0.9183827193233355, 0.6248445866992994, 0.3649063528752269, 0.8070319563252691, 0.020648852382559313, 0.8526846224009963, 0.3055439820686445, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.19483055202565014, 0.5137095237942216, 0.5546980453544071]","[3.716677747434005e-05, 1.686322138994001e-05, 7.356721471296623e-05, 0.9993859529495239, 0.00012225478712935, 6.402390863513574e-05, 0.00030024879379197955]",0.9999995066737151
4,11,17,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.045562005479987344, 0.7489285299419304, 0.655466463931027, 0.9882595568117495, 0.9289071187263854, 0.009325546912073435]","[2.028221933869645e-05, 8.19830529508181e-06, 1.300375151913613e-05, 0.9998360872268677, 1.5495725165237673e-05, 8.216186688514426e-05, 2.4849250621628016e-05]",0.9999999648767495
4,11,18,"[0.15032365688726534, 0.22230583148006533, 0.8452343238941202, 0.009922057245509208, 0.917324853186117, 0.7445225899550183, 0.23003774699782364, 0.4803130075889681, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.22448292218109167, 0.009325546912073435]","[4.9135469453176484e-05, 6.783158460166305e-05, 0.0002576504193712026, 0.9912849068641663, 0.006569348741322756, 0.00016132670862134546, 0.0016098391497507691]",0.9998781998011969
4,11,19,"[0.38921952592794196, 0.5573935203898864, 0.7191512798725627, 0.9461526684615165, 0.9183827193233355, 0.6248445866992994, 0.3649063528752269, 0.8070319563252691, 0.020648852382559313, 0.8526846224009963, 0.3055439820686445, 0.4783698962490639, 0.41941886408973794, 0.655466463931027, 0.5728778230953326, 0.5137095237942216, 0.5546980453544071]","[9.392748324899003e-05, 2.4848081011441536e-05, 0.0002448786108288914, 0.9990828037261963, 0.00012724383850581944, 0.0001368854136671871, 0.0002895784273277968]",0.9999989705613855
4,11,20,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.7969640738320242, 0.5380581533008081, 0.016609605357839508, 0.633872125842971, 0.5890719883970166, 0.34417257545268376]","[0.00014905956049915403, 3.749539246200584e-05, 9.74258073256351e-05, 0.9982727766036987, 0.0001765788038028404, 0.00010752352682175115, 0.0011590502690523863]",0.9999955974439854
4,11,21,"[0.38921952592794196, 0.5573935203898864, 0.7191512798725627, 0.9461526684615165, 0.9183827193233355, 0.6248445866992994, 0.3649063528752269, 0.8070319563252691, 0.020648852382559313, 0.8526846224009963, 0.3055439820686445, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.19483055202565014, 0.5137095237942216, 0.5546980453544071]","[3.716677747434005e-05, 1.686322138994001e-05, 7.356721471296623e-05, 0.9993859529495239, 0.00012225478712935, 6.402390863513574e-05, 0.00030024879379197955]",0.9999995066737151
4,11,22,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.7473261416785041, 0.48611771007454796, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.9705455744988285e-05, 9.583657629264053e-06, 1.6583049728069454e-05, 0.9998199343681335, 2.7376727302907966e-05, 3.9678481698501855e-05, 5.7102366554317996e-05]",0.9999999607425627
4,11,23,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.23003774699782364, 0.4803130075889681, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.5728778230953326, 0.22448292218109167, 0.009325546912073435]","[6.723047408740968e-05, 5.986403994029388e-05, 0.0002966305473819375, 0.9936590790748596, 0.0013500049244612455, 0.00022455130238085985, 0.004342618398368359]",0.9999389653573623
4,11,24,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.18643747520525833, 0.9727050513005377, 0.7445225899550183, 0.23003774699782364, 0.14691613262606817, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.27374592628155003, 0.6929362293496553, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[2.6976111257681623e-05, 2.0803441657335497e-05, 2.369751746300608e-05, 0.9991254210472107, 0.0001319156144745648, 7.124407420633361e-05, 0.0005999627755954862]",0.9999988509568097
4,11,25,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.3055439820686445, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.19483055202565014, 0.9289071187263854, 0.34417257545268376]","[2.5730751076480374e-05, 7.87400404078653e-06, 1.5459365386050195e-05, 0.9996984004974365, 2.6176861865678802e-05, 6.060325904400088e-05, 0.00016561633674427867]",0.9999998762879225
4,11,26,"[0.10152371864761944, 0.8614430476904255, 0.6163134499387801, 0.884112766213607, 0.8576487498144086, 0.45531191938386784, 0.42041285185416166, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.6863875483304518, 0.9289071187263854, 0.009325546912073435]","[0.00019612246251199394, 7.325249316636473e-05, 0.00017702784680295736, 0.9985062479972839, 0.00047180417459458113, 0.00018533701950218529, 0.00039020145777612925]",0.9999972843299801
4,11,27,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.8890340756094319, 0.27374592628155003, 0.6929362293496553, 0.5728778230953326, 0.9289071187263854, 0.34417257545268376]","[8.701032493263483e-05, 2.553027297835797e-05, 3.069083686568774e-05, 0.9991723299026489, 0.00011535397788975388, 6.545248470501974e-05, 0.0005036198999732733]",0.9999990345741194
4,11,28,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.045562005479987344, 0.7489285299419304, 0.655466463931027, 0.9882595568117495, 0.22448292218109167, 0.34417257545268376]","[7.61865230742842e-05, 4.444747173693031e-05, 7.67509700381197e-05, 0.9990397095680237, 0.0002655595017131418, 0.0001319275761488825, 0.00036535560502670705]",0.9999988427601584
4,11,29,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.06485559517264716, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.5027194033429889, 0.27374592628155003, 0.6929362293496553, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[1.9644226995296776e-05, 1.1969115803367458e-05, 2.9838796763215214e-05, 0.9995170831680298, 7.097579509718344e-05, 6.91869281581603e-05, 0.0002812383172567934]",0.9999996764524386
4,12,0,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.0966703232261352e-05, 8.140469617501367e-06, 1.3289730304677505e-05, 0.9998469352722168, 1.4735130207554903e-05, 6.632456643274054e-05, 2.9503147743525915e-05]",0.9999999704021943
4,12,1,"[0.10152371864761944, 0.1421899105564023, 0.9360720662878365, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.23003774699782364, 0.4803130075889681, 0.2773879923127892, 0.43099187916376913, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.655466463931027, 0.9882595568117495, 0.9289071187263854, 0.009325546912073435]","[2.2118711058283225e-05, 9.525576388114132e-06, 1.7977617972064763e-05, 0.9995928406715393, 9.755399514688179e-05, 0.00010415096039650962, 0.0001558059739181772]",0.9999997886784064
4,12,2,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.045562005479987344, 0.7489285299419304, 0.655466463931027, 0.9882595568117495, 0.22448292218109167, 0.34417257545268376]","[7.61865230742842e-05, 4.444747173693031e-05, 7.67509700381197e-05, 0.9990397095680237, 0.0002655595017131418, 0.0001319275761488825, 0.00036535560502670705]",0.9999988427601584
4,12,3,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.8194764086158937, 0.917324853186117, 0.7445225899550183, 0.06485559517264716, 0.14691613262606817, 0.8008597501890335, 0.6153083257577188, 0.7473261416785041, 0.5027194033429889, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[1.668137156229932e-05, 1.0285420103173237e-05, 1.4989122064434923e-05, 0.999699592590332, 2.1532854589167982e-05, 0.00017899309750646353, 5.79383377043996e-05]",0.9999998732876126
4,12,4,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.10484416817521491, 0.4505983693153761, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.4783698962490639, 0.41941886408973794, 0.7070072932802042, 0.9882595568117495, 0.9289071187263854, 0.34417257545268376]","[2.0966703232261352e-05, 8.140469617501367e-06, 1.3289730304677505e-05, 0.9998469352722168, 1.4735130207554903e-05, 6.632456643274054e-05, 2.9503147743525915e-05]",0.9999999704021943
4,12,5,"[0.38921952592794196, 0.5573935203898864, 0.7191512798725627, 0.9461526684615165, 0.9183827193233355, 0.6248445866992994, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.7070072932802042, 0.9882595568117495, 0.5890719883970166, 0.009325546912073435]","[4.832404010812752e-05, 1.4568796359526459e-05, 4.6232602471718565e-05, 0.9995953440666199, 7.640429976163432e-05, 6.23594896751456e-05, 0.00015685727703385055]",0.999999797238131
4,12,6,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.7473261416785041, 0.48611771007454796, 0.8548582140819009, 0.5497878226958572, 0.19483055202565014, 0.5890719883970166, 0.960091081815152]","[4.483522934606299e-05, 1.4521538105327636e-05, 3.406515679671429e-05, 0.9992789626121521, 9.368520841235295e-05, 4.13433626818005e-05, 0.000492737686727196]",0.9999992234469577
4,12,7,"[0.15032365688726534, 0.22230583148006533, 0.5202506789956418, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.8890340756094319, 0.27374592628155003, 0.6929362293496553, 0.5728778230953326, 0.9289071187263854, 0.34417257545268376]","[8.701032493263483e-05, 2.553027297835797e-05, 3.069083686568774e-05, 0.9991723299026489, 0.00011535397788975388, 6.545248470501974e-05, 0.0005036198999732733]",0.9999990345741194
4,12,8,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.18643747520525833, 0.9727050513005377, 0.7445225899550183, 0.23003774699782364, 0.14691613262606817, 0.2773879923127892, 0.43099187916376913, 0.8285067069327566, 0.7969640738320242, 0.5380581533008081, 0.016609605357839508, 0.19483055202565014, 0.5137095237942216, 0.960091081815152]","[3.626666511991061e-05, 2.46473300649086e-05, 4.6556397137464955e-05, 0.9983760118484497, 0.0002813537430483848, 8.517187234247103e-05, 0.0011499617248773575]",0.9999959497460784
4,12,9,"[0.12438771087525469, 0.2996021872586172, 0.15345882846769465, 0.9441252523478939, 0.7411267786346004, 0.42796192299532987, 0.760684524500578, 0.14691613262606817, 0.8008597501890335, 0.20586001771831952, 0.8285067069327566, 0.7969640738320242, 0.5380581533008081, 0.016609605357839508, 0.633872125842971, 0.5890719883970166, 0.960091081815152]","[0.000163251519552432, 4.128176442463882e-05, 0.00010650967305991799, 0.9983240962028503, 0.0002169327053707093, 9.756033978192136e-05, 0.0010503034573048353]",0.9999959919317386
